serialId|bookNum|shortName|name|bookCategory|authorId|publisher|lanId|edition|volume|pages|price|remarks|status
BK356|GAC2||GRAMMAR AND COMPOSITION II|{ "$ref" : "bookCategory", "$id" : 51}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK357|GAC3||GRAMMAR AND COMPOSITION III|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK358|GAC4||GRAMMAR AND COMPOSITION IV|{ "$ref" : "bookCategory", "$id" : 51}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK359|GAC5||GRAMMAR AND COMPOSITION V|{ "$ref" : "bookCategory", "$id" : 43}|44|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK360|GAC6||GRAMMAR AND COMPOSITION VI|{ "$ref" : "bookCategory", "$id" : 43}|44|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK361|GAC7||GRAMMAR AND COMPOSITION VII|{ "$ref" : "bookCategory", "$id" : 43}|44|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK140|HL1|HL1|HAPPY LIVING I|{ "$ref" : "bookCategory", "$id" : 53}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK141|HL2|HL2|HAPPY LIVING II|{ "$ref" : "bookCategory", "$id" : 53}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK142|HL3|HL3|HAPPY LIVING III|{ "$ref" : "bookCategory", "$id" : 53}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK143|HL4|HL4|HAPPY LIVING IV|{ "$ref" : "bookCategory", "$id" : 53}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK144|HL5|HL5|HAPPY LIVING V|{ "$ref" : "bookCategory", "$id" : 53}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK20|HAG|HAG|HINDI AKSHAR GIAN|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK57|HAM|HAM|HINDI AKSHAR MALA|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK489|HAR|HAR|HINDI AKSHAR RACHANA|{ "$ref" : "bookCategory", "$id" : 51}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK173|HAAR|HAAR|HINDI ANUPAM AKSHAR RACHANA|{ "$ref" : "bookCategory", "$id" : 51}|47|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK183|HBM1|HBM1|HINDI BHASHAMALA I|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 57}|46|1|1|0|0||1
BK184|HBM2|HBM2|HINDI BHASHAMALA II|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 57}|46|1|1|0|0||1
BK185|HBM3|HBM3|HINDI BHASHAMALA III|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK186|HBM4|HBM4|HINDI BHASHAMALA IV|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 57}|46|1|1|0|0||1
BK350|BM1||HINDI BHIKERE MOTHI I|{ "$ref" : "bookCategory", "$id" : 62}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK351|BM2||HINDI BHIKERE MOTHI II|{ "$ref" : "bookCategory", "$id" : 62}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK352|BM3||HINDI BHIKERE MOTHI III|{ "$ref" : "bookCategory", "$id" : 62}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK353|BM4||HINDI BHIKERE MOTHI IV|{ "$ref" : "bookCategory", "$id" : 54}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK354|BM5||HINDI BHIKERE MOTHI V|{ "$ref" : "bookCategory", "$id" : 62}|61|{ "$ref" : "publisher", "$id" : 60}|46|1|1|0|0||1
BK400|HGS1|HGS1|HINDI GAN SARITHA I|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK401|HGS2|HGS2|HINDI GAN SARITHA II|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK402|HGS3|HGS3|HINDI GAN SARITHA III|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK403|HGS4|HGS4|HINDI GAN SARITHA IV|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK479|HGS5|HGS5|HINDI GAN SARITHA V|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK127|HMBB 0|HMBB 0|HINDI MATHRU BHASHA BHARATHI 0|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK128|HMBB 1|HMBB 1|HINDI MATHRU BHASHA BHARATHI 1|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK131|HMBB 4|HMBB 4|HINDI MATHRU BHASHA BHARATHI 1V|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK129|HMBB 2|HMBB 2|HINDI MATHRU BHASHA BHARATHI II|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK130|HMBB 3|HMBB 3|HINDI MATHRU BHASHA BHARATHI III|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK132|HMBB 5|HMBB 5|HINDI MATHRU BHASHA BHARATHI V|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK133|HMBB 6|HMBB 6|HINDI MATHRU BHASHA BHARATHI VI|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK134|HMBB 7|HMBB 7|HINDI MATHRU BHASHA BHARATHI VII|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK182|HMBB8|HMBB8|HINDI MATHRU BHASHA BHARATHI VIII|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK332|HNU5||HINDI NAI UDAN PART V|{ "$ref" : "bookCategory", "$id" : 62}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK333|HNU6||HINDI NAI UDAN PART VI|{ "$ref" : "bookCategory", "$id" : 62}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK334|HNU7||HINDI NAI UDAN PART VII|{ "$ref" : "bookCategory", "$id" : 62}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK335|HNU8||HINDI NAI UDAN PART VIII|{ "$ref" : "bookCategory", "$id" : 62}|50|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK388|HPB1|HPB1|HINDI PADAMALA BHAG I|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK389|HPB2|HPPB2|HINDI PADAMALA BHAG II|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK390|HPB3|HPB3|HINDI PADAMALA BHAG III|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK391|HPB4|HPB4|HINDI PADAMALA BHAG IV|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK392|HPB5|HPB5|HINDI PADAMALA BHAG V|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK404|HPM1|HPM1|HINDI PADAMALA I|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK405|HPM2|HPM2|HINDI PADAMALA II|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK406|HPM3|HPM3|HINDI PADAMALA III|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK407|HPM4|HPM4|HINDI PADAMALA IV|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK455|HPP|HPP|HINDI PADAMALA PRAVESIKA|{ "$ref" : "bookCategory", "$id" : 51}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK408|HPM5|HPM5|HINDI PADAMALA V|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK409|HPM6|HPM6|HINDI PADAMALA VI|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK410|HPM7|HPM7|HINDI PADAMALA VII|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK480|HPM8|HPM8|HINDI PADAMALA VIII|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK501|HSP|HSP|HINDI SHABAD PARICHAY|{ "$ref" : "bookCategory", "$id" : 51}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK145|HSBDAG|HSBDAG|HINDI SHABDA JAN|{ "$ref" : "bookCategory", "$id" : 51}|47|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK59|HSMO|HSMO|HINDI SULEK MALA 0|{ "$ref" : "bookCategory", "$id" : 49}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK60|HSM1|HSMI|HINDI SULEK MALA I|{ "$ref" : "bookCategory", "$id" : 49}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK61|HSM2|HSM2|HINDI SULEK MALA II|{ "$ref" : "bookCategory", "$id" : 49}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK62|HSM3|HSM3|HINDI SULEK MALA III|{ "$ref" : "bookCategory", "$id" : 49}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK63|HSM4|HSM4|HINDI SULEK MALA IV|{ "$ref" : "bookCategory", "$id" : 49}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK64|HSM5|HSM5|HINDI SULEK MALA V|{ "$ref" : "bookCategory", "$id" : 49}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK58|HSG|HSG|HINDI SWAR JAN|{ "$ref" : "bookCategory", "$id" : 51}|50|{ "$ref" : "publisher", "$id" : 48}|46|1|1|0|0||1
BK490|HSR|HSR|HINDI SWAR RACHANA|{ "$ref" : "bookCategory", "$id" : 51}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK510|HVC|HVC|HINDI VARNA CHITRAVALI|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK496|HV|HV|HINDI VARNACHITRAVALI|{ "$ref" : "bookCategory", "$id" : 51}|44|{ "$ref" : "publisher", "$id" : 45}|46|1|1|0|0||1
BK336|HV1||HINDI VASUNDARA PADAMALA I|{ "$ref" : "bookCategory", "$id" : 62}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK337|HV2||HINDI VASUNDARA PADAMALA II|{ "$ref" : "bookCategory", "$id" : 62}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
BK338|HV3|HV3|HINDI VASUNDARA PADAMALA III|{ "$ref" : "bookCategory", "$id" : 62}|61|{ "$ref" : "publisher", "$id" : 55}|46|1|1|0|0||1
